date,value
2016-11-07T19:20:00,2129.48
2016-11-07T19:30:00,2128.67
2016-11-07T19:39:59,2127.77
2016-11-07T19:50:00,2125.13
2016-11-07T19:59:59,2125.79
2016-11-07T20:10:00,2124.56
2016-11-07T20:19:59,2126.3
2016-11-07T20:30:00,2125.81
2016-11-07T20:39:59,2125.86
2016-11-07T20:50:00,2130.49
2016-11-07T21:00:00,2131.52
2016-11-08T14:39:59,2126.37
2016-11-08T14:50:00,2124.74
2016-11-08T15:00:00,2124.9
2016-11-08T15:09:59,2124.87
2016-11-08T15:20:00,2126.4
2016-11-08T15:29:59,2127.21
2016-11-08T15:40:00,2127.27
2016-11-08T15:49:59,2128.73
2016-11-08T16:00:00,2129.2
2016-11-08T16:09:59,2132.48
2016-11-08T16:20:00,2136.51
2016-11-08T16:30:00,2136.25
2016-11-08T16:39:59,2138.59
2016-11-08T16:50:00,2138.9
2016-11-08T16:59:59,2141.03
2016-11-08T17:10:00,2142.85
2016-11-08T17:19:59,2144.46
2016-11-08T17:30:00,2144.76
2016-11-08T17:39:59,2143.29
2016-11-08T17:50:00,2144.86
2016-11-08T18:00:00,2146.3
2016-11-08T18:09:59,2142.59
2016-11-08T18:20:00,2142.4
2016-11-08T18:29:59,2142.56
2016-11-08T18:40:00,2143.91
2016-11-08T18:49:59,2143.79
2016-11-08T19:00:00,2142.6
2016-11-08T19:09:59,2141.57
2016-11-08T19:20:00,2139.32
2016-11-08T19:30:00,2139.83
2016-11-08T19:39:59,2138.01
2016-11-08T19:50:00,2136.96
2016-11-08T19:59:59,2138.15
2016-11-08T20:10:00,2141.38
2016-11-08T20:19:59,2140.37
2016-11-08T20:30:00,2141.68
2016-11-08T20:39:59,2144.16
2016-11-08T20:50:00,2143.08
2016-11-08T21:00:00,2139.56
