date,value
2016-10-19T10:09:59,97.695
2016-10-19T10:20:00,97.683
2016-10-19T10:30:00,97.684
2016-10-19T10:39:59,97.69
2016-10-19T10:50:00,97.735
2016-10-19T10:59:59,97.753
2016-10-19T11:10:00,97.775
2016-10-19T11:19:59,97.759
2016-10-19T11:30:00,97.838
2016-10-19T11:39:59,97.796
2016-10-19T11:50:00,97.798
2016-10-19T12:00:00,97.835
2016-10-19T12:09:59,97.798
2016-10-19T12:20:00,97.808
2016-10-19T12:29:59,97.884
2016-10-19T12:40:00,97.848
2016-10-19T12:49:59,97.854
2016-10-19T13:00:00,97.857
2016-10-19T13:09:59,97.889
2016-10-19T13:20:00,97.852
2016-10-19T13:30:00,97.866
2016-10-19T13:39:59,97.885
2016-10-19T13:50:00,97.878
2016-10-19T13:59:59,97.859
2016-10-19T14:10:00,97.853
2016-10-19T14:19:59,97.836
2016-10-19T14:30:00,97.811
2016-10-19T14:39:59,97.81
2016-10-19T14:50:00,97.869
2016-10-19T15:00:00,97.806
2016-10-19T15:09:59,97.763
2016-10-19T15:20:00,97.827
2016-10-19T15:29:59,97.89
2016-10-19T15:40:00,97.88
2016-10-19T15:49:59,97.885
2016-10-19T16:00:00,97.896
2016-10-19T16:09:59,97.874
2016-10-19T16:20:00,97.888
2016-10-19T16:30:00,97.87
2016-10-19T16:39:59,97.904
2016-10-19T16:50:00,97.918
2016-10-19T16:59:59,97.886
2016-10-19T17:10:00,97.934
2016-10-19T17:19:59,97.94
2016-10-19T17:30:00,97.888
2016-10-19T17:39:59,97.923
2016-10-19T17:50:00,97.905
2016-10-19T18:00:00,97.937
2016-10-19T18:09:59,97.932
2016-10-19T18:20:00,97.929
2016-10-19T18:29:59,97.903
2016-10-19T18:40:00,97.928
2016-10-19T18:49:59,97.918
2016-10-19T19:00:00,97.92
2016-10-19T19:09:59,97.92
2016-10-19T19:20:00,97.931
2016-10-19T19:30:00,97.911
2016-10-19T19:39:59,97.943
2016-10-19T19:50:00,97.915
2016-10-19T19:59:59,97.915
2016-10-19T20:10:00,97.885
2016-10-19T20:19:59,97.892
2016-10-19T20:30:00,97.895
2016-10-19T20:39:59,97.875
2016-10-19T20:50:00,97.868
2016-10-19T21:00:00,97.866
2016-10-19T21:09:59,97.865
2016-10-19T21:20:00,97.862
2016-10-19T21:29:59,97.85
2016-10-19T21:40:00,97.867
2016-10-19T21:49:59,97.866
2016-10-19T22:00:00,97.92
2016-10-20T10:09:59,97.943
2016-10-20T10:20:00,97.94
2016-10-20T10:30:00,97.945
2016-10-20T10:39:59,97.951
2016-10-20T10:50:00,97.954
2016-10-20T10:59:59,97.939
2016-10-20T11:10:00,97.922
2016-10-20T11:19:59,97.927
2016-10-20T11:30:00,97.859
2016-10-20T11:39:59,97.874
2016-10-20T11:50:00,97.896
2016-10-20T12:00:00,97.93
2016-10-20T12:09:59,97.89
2016-10-20T12:20:00,97.885
2016-10-20T12:29:59,97.907
2016-10-20T12:40:00,97.921
2016-10-20T12:49:59,98.04
2016-10-20T13:00:00,97.77
2016-10-20T13:09:59,97.993
2016-10-20T13:20:00,98.021
2016-10-20T13:30:00,98.127
2016-10-20T13:39:59,98.17
2016-10-20T13:50:00,98.10900000000001
2016-10-20T13:59:59,98.13
2016-10-20T14:10:00,98.158
2016-10-20T14:19:59,98.236
2016-10-20T14:30:00,98.257
2016-10-20T14:39:59,98.33800000000001
2016-10-20T14:50:00,98.305
2016-10-20T15:00:00,98.33
2016-10-20T15:09:59,98.308
2016-10-20T15:20:00,98.35000000000001
2016-10-20T15:29:59,98.34400000000001
2016-10-20T15:40:00,98.287
2016-10-20T15:49:59,98.287
2016-10-20T16:00:00,98.24000000000001
2016-10-20T16:09:59,98.245
2016-10-20T16:20:00,98.223
2016-10-20T16:30:00,98.243
2016-10-20T16:39:59,98.26
2016-10-20T16:50:00,98.245
2016-10-20T16:59:59,98.212
2016-10-20T17:10:00,98.163
2016-10-20T17:19:59,98.191
2016-10-20T17:30:00,98.202
2016-10-20T17:39:59,98.191
2016-10-20T17:50:00,98.21300000000001
2016-10-20T18:00:00,98.251
2016-10-20T18:09:59,98.249
2016-10-20T18:20:00,98.289
2016-10-20T18:29:59,98.282
2016-10-20T18:40:00,98.3
2016-10-20T18:49:59,98.31
2016-10-20T19:00:00,98.301
2016-10-20T19:09:59,98.312
2016-10-20T19:20:00,98.307
2016-10-20T19:30:00,98.311
2016-10-20T19:39:59,98.31400000000001
2016-10-20T19:50:00,98.312
2016-10-20T19:59:59,98.31
2016-10-20T20:10:00,98.306
2016-10-20T20:19:59,98.309
2016-10-20T20:30:00,98.309
2016-10-20T20:39:59,98.31700000000001
2016-10-20T20:50:00,98.301
2016-10-20T21:00:00,98.305
2016-10-20T21:09:59,98.293
2016-10-20T21:20:00,98.297
2016-10-20T21:29:59,98.293
2016-10-20T21:40:00,98.299
2016-10-20T21:49:59,98.313
2016-10-20T22:00:00,98.308
2016-10-21T10:09:59,98.459
2016-10-21T10:20:00,98.496
2016-10-21T10:30:00,98.514
2016-10-21T10:39:59,98.501
2016-10-21T10:50:00,98.504
2016-10-21T10:59:59,98.533
2016-10-21T11:10:00,98.537
2016-10-21T11:19:59,98.528
2016-10-21T11:30:00,98.538
2016-10-21T11:39:59,98.518
2016-10-21T11:50:00,98.519
2016-10-21T12:00:00,98.523
2016-10-21T12:09:59,98.546
2016-10-21T12:20:00,98.56
2016-10-21T12:29:59,98.605
2016-10-21T12:40:00,98.592
2016-10-21T12:49:59,98.63
